id,EPA_ID,Site_Name,City,State,County,Non-NPL_Status_Code,Non-NPL_Status_Date,NPL_Status_Code,x,y
1327,PAD981033285,"RODALE MANUFACTURING CO., INC.",EMMAUS BOROUGH,PA,LEHIGH,[Blank Code],[Blank Date],F,-75.491598,40.533756
1328,NJD073732257,ROEBLING STEEL CO.,FLORENCE,NJ,BURLINGTON,[Blank Code],[Blank Date],F,-74.805641,40.11825
1329,ARD981055809,ROGERS ROAD MUNICIPAL LANDFILL,JACKSONVILLE,AR,PULASKI,[Blank Code],[Blank Date],D,-92.110146,34.866201
1330,NJD980505192,ROLLING KNOLLS LF,GREEN VILLAGE,NJ,MORRIS,[Blank Code],[Blank Date],F,-74.788226,40.970892
1331,MAD980524169,ROSE DISPOSAL PIT,LANESBORO,MA,BERKSHIRE,[Blank Code],[Blank Date],F,-73.22816,42.517306
1332,RID980521025,ROSE HILL REGIONAL LANDFILL,SOUTH KINGSTOWN,RI,WASHINGTON,[Blank Code],[Blank Date],F,-71.524667,41.447569
1333,UTD980635452,ROSE PARK SLUDGE PIT,SALT LAKE CITY,UT,SALT LAKE,[Blank Code],[Blank Date],D,-111.891047,40.760779
1334,MID980499842,ROSE TOWNSHIP DUMP,ROSE TOWNSHIP,MI,OAKLAND,[Blank Code],[Blank Date],F,-83.613557,42.744407
1335,NYD982272734,ROSEN BROTHERS SCRAP YARD/DUMP,CORTLAND,NY,CORTLAND,[Blank Code],[Blank Date],F,-76.180484,42.601181
1336,TND096070396,ROSS METALS INC.,ROSSVILLE,TN,FAYETTE,[Blank Code],[Blank Date],F,-89.542579,35.048424
1337,MID005340088,"ROTO-FINISH CO., INC.",KALAMAZOO,MI,KALAMAZOO,[Blank Code],[Blank Date],F,-85.587229,42.291707
1338,NJ0000453514,ROUTE 561 DUMP,GIBBSBORO,NJ,CAMDEN,[Blank Code],[Blank Date],P,-74.964889,39.83817
1339,PAD981034630,ROUTE 940 DRUM DUMP,POCONO SUMMIT,PA,MONROE,[Blank Code],[Blank Date],D,-75.386295,41.1112
1340,NYD981486954,ROWE INDUSTRIES GROUND WATER CONTAMINATION,NOYACK/SAG HARBOR,NY,SUFFOLK,[Blank Code],[Blank Date],F,-72.299345,40.962389
1341,TXD079348397,RSR CORPORATION,DALLAS,TX,DALLAS,[Blank Code],[Blank Date],F,-96.796988,32.776664
1342,LAD985185107,RUSTON FOUNDRY,ALEXANDRIA,LA,RAPIDES PARISH,[Blank Code],[Blank Date],D,-92.445137,31.311294
1343,PAD981033459,RYELAND ROAD ARSENIC SITE,HEIDELBERG TWP,PA,BERKS,[Blank Code],[Blank Date],F,-75.702257,40.717877
1344,MED980504393,SACO MUNICIPAL LANDFILL,SACO,ME,YORK,[Blank Code],[Blank Date],F,-70.442829,43.500918
1345,MED980520241,SACO TANNERY WASTE PITS,SACO,ME,YORK,[Blank Code],[Blank Date],D,-70.442829,43.500918
1346,CA0210020780,SACRAMENTO ARMY DEPOT,SACRAMENTO,CA,SACRAMENTO,[Blank Code],[Blank Date],F,-121.4944,38.581572
1347,PAD980692487,SAEGERTOWN INDUSTRIAL AREA,SAEGERTOWN,PA,CRAWFORD,[Blank Code],[Blank Date],F,-80.147558,41.718945
1348,PAD987295276,SAFETY LIGHT CORPORATION,BLOOMSBURG,PA,COLUMBIA,[Blank Code],[Blank Date],F,-76.454946,41.003698
1349,MAD980525240,SALEM ACRES,SALEM,MA,ESSEX,[Blank Code],[Blank Date],D,-70.896716,42.51954
1350,PAD980693204,SALFORD QUARRY,LOWER SALFORD TOWNSHIP,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.399509,40.260532
1351,AK0001897602,SALT CHUCK MINE,THORNE BAY,AK,OUTER KETCHIKAN,[Blank Code],[Blank Date],F,-132.522222,55.687778
1352,VAD003127578,SALTVILLE WASTE DISPOSAL PONDS,SALTVILLE,VA,SMYTH,[Blank Code],[Blank Date],F,-81.762064,36.881503
1353,CAD980894893,SAN FERNANDO VALLEY (AREA 1),NORTH HOLLYWOOD,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.381256,34.187044
1354,CAD980894901,SAN FERNANDO VALLEY (AREA 2),GLENDALE,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.255075,34.142508
1355,CAD980894984,SAN FERNANDO VALLEY (AREA 3),GLENDALE,CA,LOS ANGELES,[Blank Code],[Blank Date],D,-118.255075,34.142508
1356,CAD980894976,SAN FERNANDO VALLEY (AREA 4),LOS ANGELES,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.243685,34.052234
1357,CAD980677355,SAN GABRIEL VALLEY (AREA 1),EL MONTE,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.027567,34.068621
1358,CAD980818512,SAN GABRIEL VALLEY (AREA 2),BALDWIN PARK,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-117.960898,34.085287
1359,CAD980818579,SAN GABRIEL VALLEY (AREA 3),ALHAMBRA,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.127015,34.095287
1360,CAD980817985,SAN GABRIEL VALLEY (AREA 4),LA PUENTE,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-117.949508,34.020011
1361,PRN000205957,SAN GERMAN GROUND WATER CONTAMINATION,San German,PR,SAN GERMAN,[Blank Code],[Blank Date],F,-67.02263,18.099194
1362,TXN000606611,SAN JACINTO RIVER WASTE PITS,Channelview,TX,HARRIS,[Blank Code],[Blank Date],F,-95.114653,29.77606
1363,COD980717953,SAND CREEK INDUSTRIAL,COMMERCE CITY,CO,ADAMS,[Blank Code],[Blank Date],D,-104.933868,39.80832
1364,OKD980748446,SAND SPRINGS PETROCHEMICAL COMPLEX,SAND SPRINGS,OK,TULSA,[Blank Code],[Blank Date],D,-96.108891,36.13981
1365,MDD980705164,"SAND, GRAVEL AND STONE",ELKTON,MD,CECIL,[Blank Code],[Blank Date],F,-75.833272,39.606779
1366,ILD053980454,SANDOVAL ZINC COMPANY,SANDOVAL,IL,MARION,[Blank Code],[Blank Date],F,-89.114234,38.615604
1367,TXN000605649,SANDY BEACH ROAD GROUND WATER PLUME,PELICAN BAY,TX,TARRANT,[Blank Code],[Blank Date],F,-97.518356,32.920959
1368,FLD032728032,SANFORD DRY CLEANERS,SANFORD,FL,SEMINOLE,[Blank Code],[Blank Date],F,-81.269453,28.802861
1369,IL8143609487,SANGAMO ELECTRIC DUMP/CRAB ORCHARD NATIONAL WILDLIFE REFUGE (USDOI),CARTERVILLE,IL,WILLIAMSON,[Blank Code],[Blank Date],F,-89.077299,37.76005
1370,SCD003354412,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",PICKENS,SC,PICKENS,[Blank Code],[Blank Date],F,-82.707357,34.883449
1371,OHD093895787,"SANITARY LANDFILL CO. (INDUSTRIAL WASTE DISPOSAL CO., INC.)",DAYTON,OH,MONTGOMERY,[Blank Code],[Blank Date],F,-84.191607,39.758948
1372,FLD980602882,SAPP BATTERY SALVAGE,COTTONDALE,FL,JACKSON,[Blank Code],[Blank Date],F,-85.376596,30.797136
1373,NYD980535165,SARNEY FARM,AMENIA,NY,DUTCHESS,[Blank Code],[Blank Date],F,-73.556792,41.84926
1374,MDD981038334,SAUER DUMP,DUNDALK,MD,BALTIMORE,[Blank Code],[Blank Date],F,-76.520518,39.250663
1375,ILD980792006,SAUGET AREA 1,SAUGET,IL,ST. CLAIR,[Blank Code],[Blank Date],P,-90.184833,38.59644
1376,ILD000605790,SAUGET AREA 2,SAUGET,IL,ST. CLAIR,[Blank Code],[Blank Date],P,-90.184833,38.59644
1377,WID980610141,SAUK COUNTY LANDFILL,EXCELSIOR,WI,SAUK,[Blank Code],[Blank Date],F,-90.628784,43.251343
1378,VAD003117389,SAUNDERS SUPPLY CO.,CHUCKATUCK,VA,SUFFOLK CITY,[Blank Code],[Blank Date],F,-76.58023,36.861816
1379,NHD980671002,SAVAGE MUNICIPAL WATER SUPPLY,MILFORD,NH,HILLSBOROUGH,[Blank Code],[Blank Date],F,-71.648984,42.835362
1380,IL3210020803,SAVANNA ARMY DEPOT ACTIVITY,SAVANNA,IL,JO DAVIESS,[Blank Code],[Blank Date],F,-90.156794,42.094467
1381,SC1890008989,SAVANNAH RIVER SITE (USDOE),AIKEN,SC,"AIKEN, BARNWELL, ALLENDAL",[Blank Code],[Blank Date],F,-81.719553,33.560417
1382,NJD980505754,SAYREVILLE LANDFILL,SAYREVILLE,NJ,MIDDLESEX,[Blank Code],[Blank Date],D,-74.360846,40.459402
1383,MID000724930,SCA INDEPENDENT LANDFILL,MUSKEGON HEIGHTS,MI,MUSKEGON,[Blank Code],[Blank Date],F,-86.238946,43.201126
1384,WID980820096,SCHMALZ DUMP,HARRISON,WI,CALUMET,[Blank Code],[Blank Date],F,-88.323201,44.234364
1385,HI7210090026,SCHOFIELD BARRACKS (USARMY),SCHOFIELD,HI,HONOLULU,[Blank Code],[Blank Date],D,-158.051485,21.490953
1386,FLD062794003,SCHUYLKILL METALS CORP.,PLANT CITY,FL,HILLSBOROUGH,[Blank Code],[Blank Date],D,-82.112864,28.018632
1387,NJD070565403,SCIENTIFIC CHEMICAL PROCESSING,CARLSTADT,NJ,BERGEN,[Blank Code],[Blank Date],F,-74.090697,40.840378
1388,PRD987376662,"SCORPIO RECYCLING, INC.",CANDELERIA WARD,PR,TOA BAJA MUNICIPALITY,[Blank Code],[Blank Date],F,-66.223011,18.405586
1389,CT0002265551,SCOVILL INDUSTRIAL LANDFILL,WATERBURY,CT,NEW HAVEN,[Blank Code],[Blank Date],F,-73.051496,41.558153
1390,WID046536785,"SCRAP PROCESSING CO., INC.",MEDFORD,WI,TAYLOR,[Blank Code],[Blank Date],F,-90.34014,45.13858
1391,SCD000622787,SCRDI BLUFF ROAD,COLUMBIA,SC,RICHLAND,[Blank Code],[Blank Date],F,-81.034814,34.00071
1392,SCD980711394,SCRDI DIXIANA,CAYCE,SC,LEXINGTON,[Blank Code],[Blank Date],F,-81.073983,33.965709
1393,DED981035520,SEALAND LIMITED,MIDDLETOWN,DE,NEW CASTLE,[Blank Code],[Blank Date],D,-75.716321,39.449556
1394,NYD980535181,"SEALAND RESTORATION, INC.",LISBON,NY,ST. LAWRENCE,[Blank Code],[Blank Date],F,-75.321047,44.727284
1395,WAD980639462,SEATTLE MUNICIPAL LANDFILL (KENT HIGHLANDS),KENT,WA,KING,[Blank Code],[Blank Date],F,-122.234843,47.380934
1396,CAD029452141,SELMA TREATING CO.,SELMA,CA,FRESNO,[Blank Code],[Blank Date],F,-119.612076,36.570784
1397,NY0213820830,SENECA ARMY DEPOT,ROMULUS,NY,SENECA,[Blank Code],[Blank Date],F,-76.834038,42.752546
1398,IND040313017,SEYMOUR RECYCLING CORP.,SEYMOUR,IN,JACKSON,[Blank Code],[Blank Date],F,-85.890255,38.95922
1399,NJD980505762,SHARKEY LANDFILL,"PARSIPPANY, TROY HLS",NJ,MORRIS,[Blank Code],[Blank Date],F,-74.417388,40.865287
1400,WVD000800441,SHARON STEEL CORP (FAIRMONT COKE WORKS),FAIRMONT,WV,MARION,[Blank Code],[Blank Date],F,-80.142578,39.485085
1401,PAD001933175,SHARON STEEL CORP (FARRELL WORKS DISPOSAL AREA),HICKORY TOWNSHIP,PA,MERCER,[Blank Code],[Blank Date],F,-80.287879,41.041251
1402,UTD980951388,SHARON STEEL CORP. (MIDVALE TAILINGS),MIDVALE,UT,SALT LAKE,[Blank Code],[Blank Date],D,-111.899935,40.611059
1403,CA8210020832,SHARPE ARMY DEPOT,LATHROP,CA,SAN JOAQUIN,[Blank Code],[Blank Date],F,-121.27661,37.822705
1404,IAD980630560,SHAW AVENUE DUMP,CHARLES CITY,IA,FLOYD,[Blank Code],[Blank Date],F,-92.672411,43.066361
1405,WID980996367,SHEBOYGAN HARBOR & RIVER,SHEBOYGAN,WI,SHEBOYGAN,[Blank Code],[Blank Date],F,-87.71453,43.750828
1406,IAD980630750,SHELLER-GLOBE CORP. DISPOSAL,KEOKUK,IA,LEE,[Blank Code],[Blank Date],D,-91.396397,40.404473
1407,NYSFN0204269,SHENANDOAH ROAD GROUNDWATER CONTAMINATION,EAST FISHKILL,NY,DUTCHESS,[Blank Code],[Blank Date],F,-73.795688,41.553427
1408,MOD980685838,SHENANDOAH STABLES,MOSCOW MILLS,MO,LINCOLN,NF,09/30/2001,D,-90.918192,38.947827
1409,TXD062132147,SHERIDAN DISPOSAL SERVICES,HEMPSTEAD,TX,WALLER,[Blank Code],[Blank Date],F,-96.078292,30.097441
1410,NJD980417976,SHERWIN-WILLIAMS/HILLIARDS CREEK,Gibbsboro,NJ,CAMDEN,[Blank Code],[Blank Date],F,-74.964889,39.83817
1411,NED084626100,SHERWOOD MEDICAL CO.,NORFOLK,NE,MADISON,[Blank Code],[Blank Date],F,-97.413755,42.032723
1412,FLD043861392,SHERWOOD MEDICAL INDUSTRIES,DELAND,FL,VOLUSIA,[Blank Code],[Blank Date],F,-81.303118,29.028318
1413,MID980794473,SHIAWASSEE RIVER,HOWELL,MI,LIVINGSTON,[Blank Code],[Blank Date],F,-83.929395,42.607255
1414,NJD002365930,SHIELDALLOY CORP.,NEWFIELD BOROUGH,NJ,GLOUCESTER,[Blank Code],[Blank Date],F,-75.022838,39.54711
1415,MAD980503973,SHPACK LANDFILL,NORTON/ATTLEBORO,MA,BRISTOL,[Blank Code],[Blank Date],F,-71.168617,41.970485
1416,PAD980830889,SHRIVER'S CORNER,STRABAN TOWNSHIP,PA,ADAMS,[Blank Code],[Blank Date],F,-77.173531,39.871606
1417,SCD003357589,SHURON INC.,BARNWELL,SC,BARNWELL,[Blank Code],[Blank Date],F,-81.358718,33.244873
1418,NYD980507677,SIDNEY LANDFILL,SIDNEY,NY,DELAWARE,[Blank Code],[Blank Date],F,-75.391567,42.314802
1419,NCD062555792,SIGMON'S SEPTIC TANK SERVICE,STATESVILLE,NC,IREDELL,[Blank Code],[Blank Date],F,-80.887296,35.782636
1420,TXD980513956,SIKES DISPOSAL PITS,CROSBY,TX,HARRIS,[Blank Code],[Blank Date],F,-95.062151,29.911889
1421,MAD000192393,SILRESIM CHEMICAL CORP.,LOWELL,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.316172,42.633425
1422,MTD980502777,SILVER BOW CREEK/BUTTE AREA,BUTTE,MT,"SILVER BOW, DEER LODGE",[Blank Code],[Blank Date],F,-112.534778,46.003823
1423,WAD980722789,SILVER MOUNTAIN MINE,LOOMIS,WA,OKANOGAN,[Blank Code],[Blank Date],D,-119.6334,48.820975
1424,NYD980535215,SINCLAIR REFINERY,WELLSVILLE,NY,ALLEGANY,[Blank Code],[Blank Date],F,-77.948057,42.122012
1425,FLD980728877,SIXTY-SECOND STREET DUMP,TAMPA,FL,HILLSBOROUGH,[Blank Code],[Blank Date],D,-82.457178,27.950575
1426,OHD063963714,SKINNER LANDFILL,WEST CHESTER,OH,BUTLER,[Blank Code],[Blank Date],F,-84.417267,39.332126
1427,TNN000407378,SMALLEY-PIPER,COLLIERVILLE,TN,SHELBY,[Blank Code],[Blank Date],F,-89.664527,35.042036
1428,COD983769738,SMELTERTOWN SITE,SALIDA,CO,CHAFFEE,[Blank Code],[Blank Date],P,-105.998902,38.534719
1429,KYD097267413,SMITH'S FARM,BROOKS,KY,BULLITT,[Blank Code],[Blank Date],F,-85.710249,38.062395
1430,NY0002318889,SMITHTOWN GROUND WATER CONTAMINATION,SMITHTOWN,NY,SUFFOLK,[Blank Code],[Blank Date],F,-73.200669,40.855931
1431,TND098071061,SMOKEY MOUNTAIN SMELTERS,KNOXVILLE,TN,KNOX,[Blank Code],[Blank Date],F,-83.920739,35.960638
1432,NYD001533165,"SMS INSTRUMENTS, INC.",DEER PARK,NY,SUFFOLK,[Blank Code],[Blank Date],D,-73.329286,40.761765
1433,COD980806277,SMUGGLER MOUNTAIN,ASPEN,CO,PITKIN,[Blank Code],[Blank Date],D,-106.817539,39.191098
1434,MTN000802850,SMURFIT-STONE MILL,MISSOULA,MT,MISSOULA,[Blank Code],[Blank Date],P,-113.996586,46.878718
1435,TXD980873327,SOL LYNN/INDUSTRIAL TRANSFORMERS,HOUSTON,TX,HARRIS,[Blank Code],[Blank Date],F,-95.369803,29.760427
1436,CAD981171523,"SOLA OPTICAL USA, INC.",PETALUMA,CA,SONOMA,[Blank Code],[Blank Date],D,-122.636652,38.232417
1437,MOD980854111,"SOLID STATE CIRCUITS, INC.",REPUBLIC,MO,GREENE,[Blank Code],[Blank Date],F,-93.480194,37.120053
1438,FLD045459526,SOLITRON MICROWAVE,PORT SALERNO,FL,MARTIN,[Blank Code],[Blank Date],F,-80.200601,27.144217
1439,NYD980421176,SOLVENT SAVERS,LINCKLAEN,NY,CHENANGO,[Blank Code],[Blank Date],F,-75.876862,42.675624
1440,CTD009717604,SOLVENTS RECOVERY SERVICE OF NEW ENGLAND,SOUTHINGTON,CT,HARTFORD,[Blank Code],[Blank Date],F,-72.877601,41.596487
1441,NHD980520225,SOMERSWORTH SANITARY LANDFILL,SOMERSWORTH,NH,STRAFFORD,[Blank Code],[Blank Date],F,-70.865337,43.26175
1442,MSD086556388,SONFORD PRODUCTS,FLOWOOD,MS,RANKIN,[Blank Code],[Blank Date],F,-90.138976,32.30959
1443,ARD980496723,SOUTH 8TH STREET LANDFILL,WEST MEMPHIS,AR,CRITTENDEN,[Blank Code],[Blank Date],D,-90.184539,35.14648
1444,MND980609614,SOUTH ANDOVER SITE,ANDOVER,MN,ANOKA,[Blank Code],[Blank Date],F,-93.29134,45.233298
1445,CAD980894885,SOUTH BAY ASBESTOS AREA,ALVISO,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-121.976138,37.426167
1446,NJD980530679,SOUTH BRUNSWICK LANDFILL,SOUTH BRUNSWICK,NJ,MIDDLESEX,[Blank Code],[Blank Date],D,-74.531694,40.38069
1447,TXD980810386,SOUTH CAVALCADE STREET,HOUSTON,TX,HARRIS,[Blank Code],[Blank Date],F,-95.369803,29.760427
1448,OHD980611388,SOUTH DAYTON DUMP & LANDFILL,MORAINE,OH,MONTGOMERY,SA,08/10/2006,P,-84.219385,39.70617
1449,NJD980766828,SOUTH JERSEY CLOTHING CO.,MINOTOLA,NJ,ATLANTIC,[Blank Code],[Blank Date],F,-74.948227,39.518727
1450,MID069826170,SOUTH MACOMB DISPOSAL AUTHORITY (LANDFILLS #9 AND #9A),MACOMB TOWNSHIP,MI,MACOMB,[Blank Code],[Blank Date],F,-82.928643,42.665197
1451,MNN000509136,SOUTH MINNEAPOLIS RESIDENTIAL SOIL CONTAMINATION,MINNEAPOLIS,MN,HENNEPIN,[Blank Code],[Blank Date],F,-93.265011,44.977753
1452,NHD980671069,SOUTH MUNICIPAL WATER SUPPLY WELL,PETERBOROUGH,NH,HILLSBOROUGH,[Blank Code],[Blank Date],F,-71.951675,42.870605
1453,OHD071650592,SOUTH POINT PLANT,SOUTH POINT,OH,LAWRENCE,[Blank Code],[Blank Date],F,-82.58627,38.41786
1454,NMD980745558,SOUTH VALLEY,ALBUQUERQUE,NM,BERNALILLO,[Blank Code],[Blank Date],F,-106.605553,35.085334
1455,MA2170022022,SOUTH WEYMOUTH NAVAL AIR STATION,WEYMOUTH,MA,NORFOLK,[Blank Code],[Blank Date],F,-70.941036,42.218072
1456,ILD981000417,SOUTHEAST ROCKFORD GROUND WATER CONTAMINATION,ROCKFORD,IL,WINNEBAGO,[Blank Code],[Blank Date],F,-89.093995,42.271131
1457,MSD000828558,SOUTHEASTERN WOOD PRESERVING,CANTON,MS,MADISON,[Blank Code],[Blank Date],F,-90.036751,32.612638
1458,CAN000905902,SOUTHERN AVENUE INDUSTRIAL AREA,SOUTH GATE,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.212016,33.954737
1459,CAD980816466,SOUTHERN CALIFORNIA EDISON CO. (VISALIA POLEYARD),VISALIA,CA,TULARE,[Blank Code],[Blank Date],D,-119.292058,36.330228
1460,MDD980704852,SOUTHERN MARYLAND WOOD TREATING,HOLLYWOOD,MD,ST. MARY'S,[Blank Code],[Blank Date],D,-76.571941,38.358355
1461,LAD008149015,SOUTHERN SHIPBUILDING,SLIDELL,LA,ST. TAMMANY PARISH,[Blank Code],[Blank Date],D,-89.781175,30.275195
1462,FL0001209840,"SOUTHERN SOLVENTS, INC.",TAMPA,FL,HILLSBOROUGH,[Blank Code],[Blank Date],F,-82.457178,27.950575
1463,IND980607360,SOUTHSIDE SANITARY LANDFILL,INDIANAPOLIS,IN,MARION,[Blank Code],[Blank Date],D,-86.158068,39.768403
1464,MON000705443,SOUTHWEST JEFFERSON COUNTY MINING,JEFFERSON COUNTY,MO,JEFFERSON,[Blank Code],[Blank Date],F,-90.525782,38.23103
1465,MID980608780,SOUTHWEST OTTAWA COUNTY LANDFILL,PARK TOWNSHIP,MI,OTTAWA,[Blank Code],[Blank Date],F,-86.185347,42.810173
1466,MID000268136,SPARTA LANDFILL,SPARTA TOWNSHIP,MI,KENT,[Blank Code],[Blank Date],F,-85.746155,43.153933
1467,MID079300125,SPARTAN CHEMICAL CO.,WYOMING,MI,KENT,[Blank Code],[Blank Date],F,-85.705308,42.91336
1468,CAD009138488,"SPECTRA-PHYSICS, INC.",MOUNTAIN VIEW,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.083851,37.386052
1469,MDD000218008,"SPECTRON, INC.",ELKTON,MD,CECIL,[Blank Code],[Blank Date],F,-75.833272,39.606779
1470,NJD980532816,SPENCE FARM,PLUMSTEAD TOWNSHIP,NJ,OCEAN,[Blank Code],[Blank Date],D,-75.119511,40.384057
1471,WID980902969,SPICKLER LANDFILL,SPENCER,WI,MARATHON,[Blank Code],[Blank Date],F,-90.296801,44.757742
1472,MID980794481,SPIEGELBERG LANDFILL,GREEN OAK TOWNSHIP,MI,LIVINGSTON,[Blank Code],[Blank Date],D,-83.741163,42.478276
1473,WAD981767296,SPOKANE JUNKYARD/ASSOCIATED PROPERTIES,SPOKANE,WA,SPOKANE,[Blank Code],[Blank Date],D,-117.426047,47.65878
1474,TX0001407444,SPRAGUE ROAD GROUND WATER PLUME,ODESSA,TX,ECTOR,[Blank Code],[Blank Date],F,-102.367643,31.845682
1475,MID980499966,SPRINGFIELD TOWNSHIP DUMP,DAVISBURG,MI,OAKLAND,[Blank Code],[Blank Date],F,-83.541333,42.752251
1476,MOD980633176,ST. LOUIS AIRPORT/HAZELWOOD INTERIM STORAGE/FUTURA COATINGS CO.,ST. LOUIS,MO,ST. LOUIS,[Blank Code],[Blank Date],F,-90.199404,38.627003
1477,MND981002256,ST. AUGUSTA SANITARY LANDFILL/ENGEN DUMP,ST. AUGUSTA TOWNSHIP,MN,STEARNS,[Blank Code],[Blank Date],D,-94.152809,45.486428
1478,VA5170000181,ST. JULIENS CREEK ANNEX (U.S. NAVY),CHESAPEAKE,VA,CHESAPEAKE CITY,[Blank Code],[Blank Date],F,-76.287493,36.768209
1479,MND039045430,ST. LOUIS RIVER SITE,ST. LOUIS COUNTY,MN,ST. LOUIS,[Blank Code],[Blank Date],F,-92.362392,47.739511
1480,IDSFN1002095,ST. MARIES CREOSOTE,ST. MARIES,ID,BENEWAH,[Blank Code],[Blank Date],P,-116.562667,47.314354
1481,MND057597940,ST. REGIS PAPER CO.,CASS LAKE,MN,CASS,[Blank Code],[Blank Date],F,-94.604321,47.379394
1482,RID980731442,"STAMINA MILLS, INC.",NORTH SMITHFIELD,RI,PROVIDENCE,[Blank Code],[Blank Date],F,-71.549507,41.966765
1483,FLD004126520,STANDARD AUTO BUMPER CORP.,HIALEAH,FL,MIAMI-DADE,[Blank Code],[Blank Date],D,-80.278106,25.857596
1484,NJD002175057,STANDARD CHLORINE,KEARNY,NJ,HUDSON,[Blank Code],[Blank Date],F,-74.145421,40.768434
1485,DED041212473,"STANDARD CHLORINE OF DELAWARE, INC.",NEW CASTLE,DE,NEW CASTLE,[Blank Code],[Blank Date],F,-75.566817,39.66204
1486,CO0002378230,STANDARD MINE,GUNNISON NATIONAL FOREST,CO,GUNNISON,[Blank Code],[Blank Date],F,-107.19572,38.778142
1487,AKD980978787,STANDARD STEEL & METAL SALVAGE YARD (USDOT),ANCHORAGE,AK,ANCHORAGE,[Blank Code],[Blank Date],D,-149.900278,61.218056
1488,PAD014269971,STANLEY KESSLER,KING OF PRUSSIA,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.383553,40.101286
1489,NYD047650197,STANTON CLEANERS AREA GROUND WATER CONTAMINATION,GREAT NECK,NY,NASSAU,[Blank Code],[Blank Date],F,-73.728465,40.800657
1490,TX0001414341,STAR LAKE CANAL,PORT NECHES,TX,JEFFERSON,[Blank Code],[Blank Date],F,-93.958507,29.991324
1491,MID980609341,"STATE DISPOSAL LANDFILL, INC.",GRAND RAPIDS,MI,KENT,[Blank Code],[Blank Date],F,-85.668086,42.96336
1492,TXD099801102,STATE MARINE OF PORT ARTHUR,JEFFERSON COUNTY,TX,JEFFERSON,[Blank Code],[Blank Date],D,-94.151376,29.81654
1493,TXSFN0605177,STATE ROAD 114 GROUNDWATER PLUME,LEVELLAND,TX,HOCKLEY,[Blank Code],[Blank Date],F,-102.37796,33.587316
1494,FLD004092532,STAUFFER CHEMICAL CO (TAMPA),TAMPA,FL,HILLSBOROUGH,[Blank Code],[Blank Date],F,-82.457178,27.950575
1495,ALD095688875,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),BUCKS,AL,MOBILE,[Blank Code],[Blank Date],F,-88.024828,31.009733
1496,ALD008161176,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),AXIS,AL,MOBILE,[Blank Code],[Blank Date],F,-88.027265,30.929793
1497,FLD010596013,STAUFFER CHEMICAL CO. (TARPON SPRINGS),TARPON SPRINGS,FL,PINELLAS,[Blank Code],[Blank Date],F,-82.756768,28.146125
1498,TXD055337281,"STEWCO, INC.",WASKOM,TX,HARRISON,[Blank Code],[Blank Date],D,-94.059631,32.478764
1499,IDD980665459,STIBNITE/YELLOW PINE MINING AREA,STIBNITE,ID,VALLEY,[Blank Code],[Blank Date],P,-115.339276,44.898241
1500,CAD066635442,STOKER COMPANY,IMPERIAL,CA,IMPERIAL,[Blank Code],[Blank Date],P,-115.569439,32.847553
1501,WID980901219,STOUGHTON CITY LANDFILL,STOUGHTON,WI,DANE,[Blank Code],[Blank Date],F,-89.217894,42.916946
1502,PAD000441337,STRASBURG LANDFILL,NEWLIN TOWNSHIP,PA,CHESTER,[Blank Code],[Blank Date],F,-75.748778,39.923299
1503,CAT080012826,STRINGFELLOW,MIRA LOMA,CA,RIVERSIDE,[Blank Code],[Blank Date],F,-117.515945,33.984542
1504,KSD980862726,STROTHER FIELD INDUSTRIAL PARK,WINFIELD,KS,COWLEY,[Blank Code],[Blank Date],F,-96.995592,37.239749
1505,MID980703011,STURGIS MUNICIPAL WELLS,STURGIS,MI,ST. JOSEPH,[Blank Code],[Blank Date],F,-85.419148,41.799217
1506,NYD980780878,SUFFERN VILLAGE WELL FIELD,VILLAGE OF SUFFERN,NY,ROCKLAND,[Blank Code],[Blank Date],D,-74.149589,41.114818
1507,VAD980917983,SUFFOLK CITY LANDFILL,SUFFOLK,VA,SUFFOLK CITY,[Blank Code],[Blank Date],D,-76.583562,36.728205
1508,MAD980731343,SULLIVAN'S LEDGE,NEW BEDFORD,MA,BRISTOL,[Blank Code],[Blank Date],F,-70.934205,41.636215
1509,CAD980893275,SULPHUR BANK MERCURY MINE,CLEARLAKE OAKS,CA,LAKE,[Blank Code],[Blank Date],F,-122.67193,39.026284
1510,OHD980609994,SUMMIT NATIONAL,DEERFIELD TOWNSHIP,OH,PORTAGE,[Blank Code],[Blank Date],F,-84.296339,39.310751
